dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.5,2.0,1,0.01,0.10678676054399575,0.14066184074080046,0.09137265035218603,0.18151769455716646,0.09290947148090006,0.09270015698587128,0.3563579277864992,0.5614861329147044,0.7765567765567766
Gowalla,0.5,0.5,2.0,1,0.02,0.11006577154767742,0.14216217596254033,0.09406897113915406,0.1820082431616992,0.09461015175300891,0.09230769230769233,0.3597592883307169,0.5695970695970696,0.771847200418629
Gowalla,0.5,0.5,2.0,3,0.005,0.10866664479399926,0.1426246064882837,0.09131928607692472,0.18300580877433126,0.09390371533228677,0.09351125065410783,0.36342229199372056,0.5586080586080586,0.7783882783882784
Gowalla,0.5,0.5,2.0,3,0.01,0.10879310724772435,0.14205638526225653,0.09306333071533718,0.18171589153543136,0.09290947148090006,0.09276556776556778,0.36446886446886445,0.5633176347462062,0.771847200418629
Gowalla,0.5,0.5,2.0,3,0.02,0.10886775069017005,0.14223388442067783,0.0919581494811133,0.1822701609287932,0.09382522239665098,0.09382522239665098,0.3529565672422815,0.5607012035583464,0.771847200418629
Gowalla,0.5,0.5,2.0,5,0.005,0.10618244496280592,0.14168462776150986,0.0911154626771566,0.18438387356021654,0.0912349555206698,0.09330193615907902,0.34746206174777605,0.5572998430141287,0.783359497645212
Gowalla,0.5,0.5,2.0,5,0.01,0.10860962043451432,0.14241864679750632,0.09140451137249063,0.183200798177373,0.09277864992150707,0.0924123495552067,0.3649921507064364,0.5596546310832025,0.771585557299843
Gowalla,0.5,0.5,2.0,5,0.02,0.10504205105920177,0.13983352911730174,0.0904932113735665,0.1825740873049512,0.09173207744636316,0.09225536368393512,0.3458922030350602,0.5593929879644165,0.7736787022501308
Gowalla,0.5,0.5,2.0,10,0.005,0.10645191936420594,0.14158666868001094,0.0902090944685195,0.18353606519004348,0.09186289900575616,0.09324960753532181,0.3534798534798535,0.5533751962323391,0.7817896389324961
Gowalla,0.5,0.5,2.0,10,0.01,0.10563182163764276,0.13970482524819225,0.08817154198571658,0.17928388258544734,0.09071166928309787,0.09195447409733125,0.348246991104134,0.543171114599686,0.7639979068550498
